Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Solar-Rover,prob07.pddl,SIMU,5,274,74,182,30,67,1776,3585,350
Solar-Rover,prob07.pddl,SIMU,10,247,39,158,20,44,823,1679,350
Solar-Rover,prob07.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob07.pddl,PLAN,1,27372,3504,27263,10443,27136,2611129,5154154,350
Solar-Rover,prob07.pddl,PLAN,2,1304,3504,1214,285,1103,60510,118885,350
Solar-Rover,prob07.pddl,PLAN,3,320,3514,229,28,111,3070,6173,351
Solar-Rover,prob07.pddl,PLAN,5,295,3504,208,25,91,1799,3631,350
Solar-Rover,prob07.pddl,PLAN,10,268,3504,183,13,70,850,1733,350
Solar-Rover,prob07.pddl,DOMAIN,0.1,41361,7004,41211,14461,41089,2611121,5154134,350
Solar-Rover,prob07.pddl,DOMAIN,1,36309,3854,36168,14624,36046,2611121,5154134,350
Solar-Rover,prob07.pddl,DOMAIN,2,9655,3679,9548,3405,9428,839529,1240046,350
Solar-Rover,prob07.pddl,DOMAIN,3,4545,3631,4462,1537,4343,400161,530104,351
Solar-Rover,prob07.pddl,DOMAIN,5,2756,3574,2645,914,2522,252965,297965,350
Solar-Rover,prob07.pddl,DOMAIN,10,1059,3539,971,287,849,84742,91681,350
Solar-Rover,prob08.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob08.pddl,SIMU,1,27186,404,27071,14878,26953,3411105,6730691,400
Solar-Rover,prob08.pddl,SIMU,2,1386,204,1300,750,1195,164487,321414,400
Solar-Rover,prob08.pddl,SIMU,3,283,138,195,37,89,3527,7064,402
Solar-Rover,prob08.pddl,SIMU,5,259,84,173,30,68,2058,4142,400
Solar-Rover,prob08.pddl,SIMU,10,223,44,153,22,48,962,1957,400
Solar-Rover,prob08.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob08.pddl,PLAN,1,38788,4004,38671,14430,38556,3434752,6777260,400
Solar-Rover,prob08.pddl,PLAN,2,2453,4004,2355,632,2233,168867,329915,400
Solar-Rover,prob08.pddl,PLAN,3,316,4024,226,36,116,3529,7091,402
Solar-Rover,prob08.pddl,PLAN,5,293,4004,207,30,97,2074,4178,400
Solar-Rover,prob08.pddl,PLAN,10,287,4004,198,12,79,985,2003,400
Solar-Rover,prob08.pddl,DOMAIN,0.1,57104,8004,56989,19117,56855,3438333,6784329,400
Solar-Rover,prob08.pddl,DOMAIN,1,50079,4404,49947,19278,49818,3438333,6784329,400
Solar-Rover,prob08.pddl,DOMAIN,2,12250,4204,12156,4613,12033,1055427,1557909,400
Solar-Rover,prob08.pddl,DOMAIN,3,4951,4158,4842,1721,4722,440964,584144,402
Solar-Rover,prob08.pddl,DOMAIN,5,3216,4084,3109,1021,2981,295905,348385,400
Solar-Rover,prob08.pddl,DOMAIN,10,1208,4044,1111,302,988,99287,107356,400
Solar-Rover,prob09.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob09.pddl,SIMU,1,32482,454,32350,17831,32231,4228369,8341322,450
Solar-Rover,prob09.pddl,SIMU,2,2156,229,2076,1201,1965,273764,533536,450
Solar-Rover,prob09.pddl,SIMU,3,319,154,232,58,121,6730,13205,450
Solar-Rover,prob09.pddl,SIMU,5,266,94,184,34,72,2318,4669,450
Solar-Rover,prob09.pddl,SIMU,10,253,49,168,21,53,1101,2235,450
Solar-Rover,prob09.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob09.pddl,PLAN,1,44644,4504,44519,16701,44390,4245210,8374503,450
Solar-Rover,prob09.pddl,PLAN,2,3939,4504,3839,1068,3724,277906,541564,450
Solar-Rover,prob09.pddl,PLAN,3,415,4504,325,55,206,7539,14781,450
Solar-Rover,prob09.pddl,PLAN,5,304,4504,217,23,103,2341,4715,450
Solar-Rover,prob09.pddl,PLAN,10,284,4504,196,21,85,1124,2281,450
Solar-Rover,prob09.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob09.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob09.pddl,DOMAIN,2,15258,4729,15150,5346,15012,1270383,1874247,450
Solar-Rover,prob09.pddl,DOMAIN,3,8219,4654,8089,2667,7971,687854,909678,450
Solar-Rover,prob09.pddl,DOMAIN,5,4054,4594,3946,1182,3816,338845,398805,450
Solar-Rover,prob09.pddl,DOMAIN,10,1328,4549,1234,359,1109,113832,123031,450
