Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Linear-Generator,instance_10.pddl,DOMAIN,3,2604,1345,2509,2303,2384,1012,1077,1000
Linear-Generator,instance_10.pddl,DOMAIN,5,2624,1211,2530,2343,2406,1012,1077,1000
Linear-Generator,instance_10.pddl,DOMAIN,10,2606,1111,2526,2315,2393,1012,1077,1000
Linear-Generator,instance_10.pddl,DOMAIN,50,2581,1031,2487,2299,2365,1012,1077,1000
Linear-Generator,instance_10.pddl,DOMAIN,100,3683,1346,3590,3391,3465,1333,1453,1321
Linear-Generator,instance_2.pddl,SIMU,1,698,1003,607,459,500,1004,1008,1000
Linear-Generator,instance_2.pddl,SIMU,2,362,503,286,152,181,504,508,1000
Linear-Generator,instance_2.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,SIMU,5,253,203,182,54,77,204,208,1000
Linear-Generator,instance_2.pddl,SIMU,10,240,105,154,32,50,106,111,1020
Linear-Generator,instance_2.pddl,SIMU,50,210,25,123,9,20,30,40,1000
Linear-Generator,instance_2.pddl,SIMU,100,206,15,120,6,17,20,30,1000
Linear-Generator,instance_2.pddl,PLAN,1,633,1003,556,413,450,1004,1008,1000
Linear-Generator,instance_2.pddl,PLAN,2,501,1003,409,263,303,504,508,1000
Linear-Generator,instance_2.pddl,PLAN,3,456,1003,366,227,261,338,342,1000
Linear-Generator,instance_2.pddl,PLAN,5,385,1003,291,139,176,204,208,1000
Linear-Generator,instance_2.pddl,PLAN,10,349,1023,258,113,146,106,111,1020
Linear-Generator,instance_2.pddl,PLAN,50,294,1023,206,66,96,26,31,1020
Linear-Generator,instance_2.pddl,PLAN,100,297,1023,209,66,100,16,21,1020
Linear-Generator,instance_2.pddl,DOMAIN,1,1014,2003,922,767,810,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,2,1012,1503,920,763,808,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,3,1011,1337,918,757,798,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,5,1015,1203,923,761,810,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,10,1010,1103,918,757,805,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,50,1010,1023,919,753,806,1004,1009,1000
Linear-Generator,instance_2.pddl,DOMAIN,100,1023,1013,926,758,812,1004,1009,1000
Linear-Generator,instance_3.pddl,SIMU,1,763,1004,670,518,561,1005,1013,1000
Linear-Generator,instance_3.pddl,SIMU,2,389,504,313,172,207,505,513,1000
Linear-Generator,instance_3.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,SIMU,5,272,204,185,57,78,205,213,1000
Linear-Generator,instance_3.pddl,SIMU,10,244,107,157,36,52,108,119,1030
Linear-Generator,instance_3.pddl,SIMU,50,228,27,141,14,27,33,50,1000
Linear-Generator,instance_3.pddl,SIMU,100,220,13,131,14,24,25,67,1000
Linear-Generator,instance_3.pddl,PLAN,1,754,1004,663,511,552,1005,1013,1000
Linear-Generator,instance_3.pddl,PLAN,2,520,1004,444,292,337,505,513,1000
Linear-Generator,instance_3.pddl,PLAN,3,458,1004,365,214,258,339,347,1000
Linear-Generator,instance_3.pddl,PLAN,5,400,1004,308,152,197,205,213,1000
Linear-Generator,instance_3.pddl,PLAN,10,390,1034,298,142,183,108,119,1030
Linear-Generator,instance_3.pddl,PLAN,50,322,1034,231,78,115,28,39,1030
Linear-Generator,instance_3.pddl,PLAN,100,338,1034,245,97,130,18,29,1030
Linear-Generator,instance_3.pddl,DOMAIN,1,1098,2004,1009,831,884,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,2,1074,1504,980,812,863,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,3,1079,1338,979,806,860,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,5,1086,1204,994,828,877,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,10,1097,1104,1001,822,883,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,50,1063,1024,971,800,855,1005,1014,1000
Linear-Generator,instance_3.pddl,DOMAIN,100,1043,1014,951,792,838,1005,1014,1000
Linear-Generator,instance_4.pddl,SIMU,1,819,1005,727,569,618,1006,1019,1000
Linear-Generator,instance_4.pddl,SIMU,2,404,505,314,173,207,506,519,1000
Linear-Generator,instance_4.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,SIMU,5,302,205,214,82,105,206,219,1000
Linear-Generator,instance_4.pddl,SIMU,10,263,109,176,51,69,110,129,1040
Linear-Generator,instance_4.pddl,SIMU,50,226,29,139,19,33,45,81,1000
Linear-Generator,instance_4.pddl,SIMU,100,227,13,139,17,30,37,103,1000
Linear-Generator,instance_4.pddl,PLAN,1,802,1005,709,555,599,1006,1019,1000
Linear-Generator,instance_4.pddl,PLAN,2,550,1005,460,303,350,506,519,1000
Linear-Generator,instance_4.pddl,PLAN,3,497,1005,402,243,288,340,353,1000
Linear-Generator,instance_4.pddl,PLAN,5,406,1005,314,164,203,206,219,1000
Linear-Generator,instance_4.pddl,PLAN,10,375,1045,284,132,170,110,129,1040
Linear-Generator,instance_4.pddl,PLAN,50,358,1045,266,102,147,30,49,1040
Linear-Generator,instance_4.pddl,PLAN,100,353,1045,262,104,142,20,39,1040
Linear-Generator,instance_4.pddl,DOMAIN,1,1329,2005,1234,1057,1107,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,2,1333,1505,1239,1058,1117,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,3,1305,1339,1209,1030,1089,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,5,1324,1205,1229,1051,1109,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,10,1302,1105,1206,1034,1083,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,50,1285,1025,1192,1022,1076,1006,1020,1000
Linear-Generator,instance_4.pddl,DOMAIN,100,1294,1015,1200,1029,1085,1006,1020,1000
Linear-Generator,instance_5.pddl,SIMU,1,976,1006,880,715,763,1007,1026,1000
Linear-Generator,instance_5.pddl,SIMU,2,461,506,384,239,275,507,526,1000
Linear-Generator,instance_5.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,SIMU,5,307,206,218,86,108,207,226,1000
Linear-Generator,instance_5.pddl,SIMU,10,255,111,181,53,71,112,141,1050
Linear-Generator,instance_5.pddl,SIMU,50,236,32,150,28,42,57,87,1050
Linear-Generator,instance_5.pddl,SIMU,100,228,13,140,21,33,29,92,1000
Linear-Generator,instance_5.pddl,PLAN,1,949,1006,872,710,760,1007,1026,1000
Linear-Generator,instance_5.pddl,PLAN,2,667,1006,587,425,472,507,526,1000
Linear-Generator,instance_5.pddl,PLAN,3,578,1006,484,323,373,341,360,1000
Linear-Generator,instance_5.pddl,PLAN,5,478,1006,400,243,289,207,226,1000
Linear-Generator,instance_5.pddl,PLAN,10,462,1056,369,210,254,112,141,1050
Linear-Generator,instance_5.pddl,PLAN,50,405,1056,328,173,215,32,61,1050
Linear-Generator,instance_5.pddl,PLAN,100,399,1056,322,158,201,22,51,1050
Linear-Generator,instance_5.pddl,DOMAIN,1,1514,2006,1426,1238,1305,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,2,1518,1506,1424,1248,1304,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,3,1509,1340,1414,1225,1289,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,5,1512,1206,1415,1235,1291,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,10,1479,1106,1386,1207,1267,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,50,1485,1026,1393,1196,1275,1007,1027,1000
Linear-Generator,instance_5.pddl,DOMAIN,100,1438,1016,1344,1169,1227,1007,1027,1000
Linear-Generator,instance_6.pddl,SIMU,1,1015,1007,922,761,809,1008,1034,1000
Linear-Generator,instance_6.pddl,SIMU,2,507,507,428,274,313,508,534,1000
Linear-Generator,instance_6.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,SIMU,5,308,207,233,98,124,208,234,1000
Linear-Generator,instance_6.pddl,SIMU,10,262,113,190,60,81,114,155,1060
Linear-Generator,instance_6.pddl,SIMU,50,268,34,179,56,72,110,230,1050
Linear-Generator,instance_6.pddl,SIMU,100,245,13,159,33,50,75,188,1000
Linear-Generator,instance_6.pddl,PLAN,1,1014,1007,921,761,809,1008,1034,1000
Linear-Generator,instance_6.pddl,PLAN,2,736,1007,642,480,530,508,534,1000
Linear-Generator,instance_6.pddl,PLAN,3,640,1007,545,373,424,342,368,1000
Linear-Generator,instance_6.pddl,PLAN,5,566,1007,468,291,347,208,234,1000
Linear-Generator,instance_6.pddl,PLAN,10,566,1067,486,315,367,114,155,1060
Linear-Generator,instance_6.pddl,PLAN,50,484,1067,403,231,285,34,75,1060
Linear-Generator,instance_6.pddl,PLAN,100,483,1067,403,234,282,24,65,1060
Linear-Generator,instance_6.pddl,DOMAIN,1,1682,2007,1587,1403,1467,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,2,1669,1507,1576,1394,1456,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,3,1675,1341,1582,1394,1464,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,5,1681,1207,1587,1392,1458,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,10,1698,1107,1601,1406,1476,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,50,1683,1027,1586,1393,1457,1008,1035,1000
Linear-Generator,instance_6.pddl,DOMAIN,100,1664,1017,1567,1381,1446,1008,1035,1000
Linear-Generator,instance_7.pddl,SIMU,1,1278,1008,1200,1021,1086,1009,1043,1000
Linear-Generator,instance_7.pddl,SIMU,2,608,508,515,361,402,509,543,1000
Linear-Generator,instance_7.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,SIMU,5,338,208,263,121,153,209,243,1000
Linear-Generator,instance_7.pddl,SIMU,10,290,115,213,74,99,116,171,1070
Linear-Generator,instance_7.pddl,SIMU,50,284,26,197,66,87,121,357,1050
Linear-Generator,instance_7.pddl,SIMU,100,256,13,169,41,59,77,212,1000
Linear-Generator,instance_7.pddl,PLAN,1,1351,1008,1256,1090,1143,1009,1043,1000
Linear-Generator,instance_7.pddl,PLAN,2,874,1008,796,629,683,509,543,1000
Linear-Generator,instance_7.pddl,PLAN,3,755,1008,678,498,555,343,377,1000
Linear-Generator,instance_7.pddl,PLAN,5,655,1008,557,382,438,209,243,1000
Linear-Generator,instance_7.pddl,PLAN,10,647,1078,568,397,450,116,171,1070
Linear-Generator,instance_7.pddl,PLAN,50,574,1078,493,313,369,36,91,1070
Linear-Generator,instance_7.pddl,PLAN,100,561,1078,481,305,359,26,81,1070
Linear-Generator,instance_7.pddl,DOMAIN,1,1662,2008,1569,1378,1444,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,2,1740,1508,1642,1440,1513,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,3,1588,1342,1509,1327,1387,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,5,1629,1208,1540,1361,1420,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,10,1689,1108,1610,1427,1487,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,50,1593,1028,1499,1310,1378,1009,1044,1000
Linear-Generator,instance_7.pddl,DOMAIN,100,1692,1018,1592,1402,1465,1009,1044,1000
Linear-Generator,instance_8.pddl,SIMU,1,1335,1009,1256,1085,1140,1010,1053,1000
Linear-Generator,instance_8.pddl,SIMU,2,621,509,527,378,414,510,553,1000
Linear-Generator,instance_8.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,5,374,209,278,131,156,210,253,1000
Linear-Generator,instance_8.pddl,SIMU,10,316,116,222,84,107,117,188,1070
Linear-Generator,instance_8.pddl,SIMU,50,280,26,192,62,80,121,362,1050
Linear-Generator,instance_8.pddl,SIMU,100,285,13,197,64,86,237,540,1000
Linear-Generator,instance_8.pddl,PLAN,1,1322,1009,1244,1071,1129,1010,1053,1000
Linear-Generator,instance_8.pddl,PLAN,2,930,1009,836,664,722,510,553,1000
Linear-Generator,instance_8.pddl,PLAN,3,785,1009,707,532,588,344,387,1000
Linear-Generator,instance_8.pddl,PLAN,5,700,1009,601,424,481,210,253,1000
Linear-Generator,instance_8.pddl,PLAN,10,693,1079,596,423,477,117,188,1070
Linear-Generator,instance_8.pddl,PLAN,50,629,1079,534,361,410,37,108,1070
Linear-Generator,instance_8.pddl,PLAN,100,603,1079,523,350,402,27,98,1070
Linear-Generator,instance_8.pddl,DOMAIN,1,1921,2009,1830,1633,1701,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,2,1872,1509,1763,1562,1636,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,3,1840,1343,1744,1537,1617,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,5,1827,1209,1732,1536,1602,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,10,1829,1109,1738,1541,1616,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,50,1813,1029,1718,1537,1597,1010,1054,1000
Linear-Generator,instance_8.pddl,DOMAIN,100,2652,1243,2558,2361,2435,1231,1308,1221
Linear-Generator,instance_9.pddl,SIMU,1,1608,1010,1507,1281,1354,1011,1064,1000
Linear-Generator,instance_9.pddl,SIMU,2,744,510,649,483,529,511,564,1000
Linear-Generator,instance_9.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,5,400,210,309,167,195,211,264,1000
Linear-Generator,instance_9.pddl,SIMU,10,320,117,244,110,131,118,207,1070
Linear-Generator,instance_9.pddl,SIMU,50,329,26,240,111,127,217,578,1050
Linear-Generator,instance_9.pddl,SIMU,100,302,13,212,72,101,269,620,1000
Linear-Generator,instance_9.pddl,PLAN,1,1596,1010,1501,1317,1383,1011,1064,1000
Linear-Generator,instance_9.pddl,PLAN,2,1102,1010,1008,814,883,511,564,1000
Linear-Generator,instance_9.pddl,PLAN,3,951,1010,856,678,740,345,398,1000
Linear-Generator,instance_9.pddl,PLAN,5,814,1010,737,562,619,211,264,1000
Linear-Generator,instance_9.pddl,PLAN,10,882,1080,785,602,668,118,207,1070
Linear-Generator,instance_9.pddl,PLAN,50,807,1080,711,528,588,38,127,1070
Linear-Generator,instance_9.pddl,PLAN,100,798,1080,702,519,582,28,117,1070
Linear-Generator,instance_9.pddl,DOMAIN,1,2191,2010,2094,1893,1962,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,2,2184,1510,2090,1894,1963,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,3,2159,1344,2079,1878,1951,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,5,2107,1210,2013,1813,1890,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,10,2152,1110,2057,1854,1933,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,50,2099,1030,2006,1811,1883,1011,1065,1000
Linear-Generator,instance_9.pddl,DOMAIN,100,3120,1345,3024,2819,2896,1332,1432,1321
Solar-Rover,prob01.pddl,SIMU,1,232,60,146,30,40,80,233,50
Solar-Rover,prob01.pddl,SIMU,2,222,29,134,20,33,28,131,50
Solar-Rover,prob01.pddl,SIMU,3,222,21,133,12,26,20,91,51
Solar-Rover,prob01.pddl,SIMU,5,204,14,129,8,21,13,56,50
Solar-Rover,prob01.pddl,SIMU,10,192,9,121,8,16,8,31,50
Solar-Rover,prob01.pddl,SIMU,50,200,8,115,2,13,7,21,50
Solar-Rover,prob01.pddl,SIMU,100,202,8,116,4,13,7,21,100
Solar-Rover,prob01.pddl,PLAN,1,230,60,143,29,40,80,233,50
Solar-Rover,prob01.pddl,PLAN,2,223,57,135,18,33,31,141,50
Solar-Rover,prob01.pddl,PLAN,3,216,58,128,15,26,23,101,51
Solar-Rover,prob01.pddl,PLAN,5,211,57,125,14,22,16,66,50
Solar-Rover,prob01.pddl,PLAN,10,193,57,121,9,19,11,41,50
Solar-Rover,prob01.pddl,PLAN,50,189,57,117,6,14,7,21,50
Solar-Rover,prob01.pddl,PLAN,100,191,107,120,3,16,7,21,100
Solar-Rover,prob01.pddl,DOMAIN,1,248,110,161,37,53,88,274,50
Solar-Rover,prob01.pddl,DOMAIN,2,236,85,148,26,40,80,163,50
Solar-Rover,prob01.pddl,DOMAIN,3,228,78,142,22,35,75,126,51
Solar-Rover,prob01.pddl,DOMAIN,5,210,70,137,20,29,61,86,50
Solar-Rover,prob01.pddl,DOMAIN,10,221,65,135,12,26,56,71,50
Solar-Rover,prob01.pddl,DOMAIN,50,235,61,149,23,35,60,76,50
Solar-Rover,prob01.pddl,DOMAIN,100,261,105,173,45,59,116,134,100
Solar-Rover,prob02.pddl,SIMU,1,275,110,187,64,78,299,670,100
Solar-Rover,prob02.pddl,SIMU,2,231,60,144,26,41,80,233,100
Solar-Rover,prob02.pddl,SIMU,3,229,44,141,29,39,64,201,102
Solar-Rover,prob02.pddl,SIMU,5,216,24,128,15,27,23,106,100
Solar-Rover,prob02.pddl,SIMU,10,210,14,123,8,19,13,56,100
Solar-Rover,prob02.pddl,SIMU,50,202,9,116,3,14,8,26,100
Solar-Rover,prob02.pddl,SIMU,100,186,8,116,4,12,7,21,100
Solar-Rover,prob02.pddl,PLAN,1,271,110,185,66,82,299,670,100
Solar-Rover,prob02.pddl,PLAN,2,235,110,148,31,43,80,236,100
Solar-Rover,prob02.pddl,PLAN,3,233,112,144,28,41,64,204,102
Solar-Rover,prob02.pddl,PLAN,5,221,107,134,15,29,26,116,100
Solar-Rover,prob02.pddl,PLAN,10,212,107,125,12,23,16,66,100
Solar-Rover,prob02.pddl,PLAN,50,207,107,120,4,17,8,26,100
Solar-Rover,prob02.pddl,PLAN,100,189,107,118,3,16,7,21,100
Solar-Rover,prob02.pddl,DOMAIN,1,298,210,211,79,98,311,719,100
Solar-Rover,prob02.pddl,DOMAIN,2,287,160,198,66,82,269,469,100
Solar-Rover,prob02.pddl,DOMAIN,3,276,146,187,62,74,263,400,102
Solar-Rover,prob02.pddl,DOMAIN,5,251,130,165,40,56,208,275,100
Solar-Rover,prob02.pddl,DOMAIN,10,247,120,160,39,52,209,252,100
Solar-Rover,prob02.pddl,DOMAIN,50,240,112,153,32,44,110,127,100
Solar-Rover,prob02.pddl,DOMAIN,100,248,111,162,38,53,114,130,100
Solar-Rover,prob03.pddl,SIMU,1,381,160,290,156,187,1305,2682,150
Solar-Rover,prob03.pddl,SIMU,2,241,85,155,38,52,139,350,150
Solar-Rover,prob03.pddl,SIMU,3,230,60,144,26,41,80,233,150
Solar-Rover,prob03.pddl,SIMU,5,226,40,139,23,37,60,193,150
Solar-Rover,prob03.pddl,SIMU,10,211,19,125,14,23,18,81,150
Solar-Rover,prob03.pddl,SIMU,50,188,10,117,6,15,9,31,150
Solar-Rover,prob03.pddl,SIMU,100,185,9,115,5,14,8,26,200
Solar-Rover,prob03.pddl,PLAN,1,356,160,280,152,176,1305,2682,150
Solar-Rover,prob03.pddl,PLAN,2,260,160,170,45,60,145,365,150
Solar-Rover,prob03.pddl,PLAN,3,239,160,151,30,45,80,237,150
Solar-Rover,prob03.pddl,PLAN,5,232,160,144,26,41,60,199,150
Solar-Rover,prob03.pddl,PLAN,10,217,157,129,12,25,21,91,150
Solar-Rover,prob03.pddl,PLAN,50,209,157,122,7,18,9,31,150
Solar-Rover,prob03.pddl,PLAN,100,192,207,121,3,18,8,26,200
Solar-Rover,prob03.pddl,DOMAIN,1,440,310,349,201,241,1370,2842,150
Solar-Rover,prob03.pddl,DOMAIN,2,382,235,291,150,184,1071,1868,150
Solar-Rover,prob03.pddl,DOMAIN,3,343,210,254,118,145,871,1372,150
Solar-Rover,prob03.pddl,DOMAIN,5,311,190,224,97,116,765,1074,150
Solar-Rover,prob03.pddl,DOMAIN,10,293,175,201,75,93,592,730,150
Solar-Rover,prob03.pddl,DOMAIN,50,247,163,161,36,53,161,179,150
Solar-Rover,prob03.pddl,DOMAIN,100,345,206,270,135,161,1060,1104,200
Solar-Rover,prob04.pddl,SIMU,1,509,210,414,266,302,2672,5414,200
Solar-Rover,prob04.pddl,SIMU,2,273,110,186,63,82,299,670,200
Solar-Rover,prob04.pddl,SIMU,3,220,77,148,29,46,113,299,201
Solar-Rover,prob04.pddl,SIMU,5,224,50,141,25,39,70,213,200
Solar-Rover,prob04.pddl,SIMU,10,217,24,129,15,26,23,106,200
Solar-Rover,prob04.pddl,SIMU,50,189,11,118,7,17,10,36,200
Solar-Rover,prob04.pddl,SIMU,100,188,9,116,4,14,8,26,200
Solar-Rover,prob04.pddl,PLAN,1,497,210,404,257,300,2672,5414,200
Solar-Rover,prob04.pddl,PLAN,2,274,210,186,67,84,311,697,200
Solar-Rover,prob04.pddl,PLAN,3,250,211,163,42,59,123,324,201
Solar-Rover,prob04.pddl,PLAN,5,233,210,147,35,44,70,219,200
Solar-Rover,prob04.pddl,PLAN,10,218,207,131,18,29,26,116,200
Solar-Rover,prob04.pddl,PLAN,50,209,207,123,6,19,10,36,200
Solar-Rover,prob04.pddl,PLAN,100,202,207,131,6,19,8,26,200
Solar-Rover,prob04.pddl,DOMAIN,1,614,410,519,359,404,2721,5541,200
Solar-Rover,prob04.pddl,DOMAIN,2,456,310,379,240,271,1946,3418,200
Solar-Rover,prob04.pddl,DOMAIN,3,422,278,329,187,220,1613,2578,201
Solar-Rover,prob04.pddl,DOMAIN,5,383,250,289,150,179,1355,1934,200
Solar-Rover,prob04.pddl,DOMAIN,10,324,230,240,104,131,1087,1360,200
Solar-Rover,prob04.pddl,DOMAIN,50,271,214,184,62,75,364,389,200
Solar-Rover,prob04.pddl,DOMAIN,100,268,212,182,60,73,214,231,200
Solar-Rover,prob05.pddl,SIMU,1,616,260,524,379,421,4008,8086,250
Solar-Rover,prob05.pddl,SIMU,2,278,135,206,82,105,490,1050,250
Solar-Rover,prob05.pddl,SIMU,3,256,94,171,41,58,166,404,252
Solar-Rover,prob05.pddl,SIMU,5,237,60,149,29,43,80,233,250
Solar-Rover,prob05.pddl,SIMU,10,222,29,135,19,32,28,131,250
Solar-Rover,prob05.pddl,SIMU,50,189,12,118,9,17,11,41,250
Solar-Rover,prob05.pddl,SIMU,100,187,10,116,6,14,9,31,300
Solar-Rover,prob05.pddl,PLAN,1,616,260,525,388,424,4008,8086,250
Solar-Rover,prob05.pddl,PLAN,2,314,260,225,95,123,514,1101,250
Solar-Rover,prob05.pddl,PLAN,3,265,262,177,60,74,174,423,252
Solar-Rover,prob05.pddl,PLAN,5,240,260,153,37,50,80,239,250
Solar-Rover,prob05.pddl,PLAN,10,227,257,138,22,35,31,141,250
Solar-Rover,prob05.pddl,PLAN,50,196,257,124,6,20,11,41,250
Solar-Rover,prob05.pddl,PLAN,100,194,307,123,6,18,9,31,300
Solar-Rover,prob05.pddl,DOMAIN,1,777,510,700,543,591,4074,8250,250
Solar-Rover,prob05.pddl,DOMAIN,2,569,385,475,330,364,2821,4968,250
Solar-Rover,prob05.pddl,DOMAIN,3,497,346,405,267,297,2424,3901,252
Solar-Rover,prob05.pddl,DOMAIN,5,424,310,333,204,226,1945,2794,250
Solar-Rover,prob05.pddl,DOMAIN,10,372,285,280,144,172,1582,1990,250
Solar-Rover,prob05.pddl,DOMAIN,50,304,265,217,89,108,787,839,250
Solar-Rover,prob05.pddl,DOMAIN,100,433,307,341,208,233,1997,2067,300
Solar-Rover,prob06.pddl,SIMU,1,765,310,672,515,566,5367,10807,300
Solar-Rover,prob06.pddl,SIMU,2,386,160,295,156,183,1305,2682,300
Solar-Rover,prob06.pddl,SIMU,3,262,110,189,69,84,299,670,300
Solar-Rover,prob06.pddl,SIMU,5,232,70,145,27,42,92,257,300
Solar-Rover,prob06.pddl,SIMU,10,228,40,140,26,38,60,193,300
Solar-Rover,prob06.pddl,SIMU,50,192,13,121,9,18,12,46,300
Solar-Rover,prob06.pddl,SIMU,100,204,10,117,6,15,9,31,300
Solar-Rover,prob06.pddl,PLAN,1,768,310,674,529,572,5367,10807,300
Solar-Rover,prob06.pddl,PLAN,2,422,310,332,196,230,1388,2856,300
Solar-Rover,prob06.pddl,PLAN,3,288,310,215,90,112,315,706,300
Solar-Rover,prob06.pddl,PLAN,5,235,310,163,43,58,102,283,300
Solar-Rover,prob06.pddl,PLAN,10,237,310,149,34,45,60,199,300
Solar-Rover,prob06.pddl,PLAN,50,199,307,127,11,22,12,46,300
Solar-Rover,prob06.pddl,PLAN,100,199,307,128,10,20,9,31,300
Solar-Rover,prob06.pddl,DOMAIN,1,984,610,902,727,784,5433,10965,300
Solar-Rover,prob06.pddl,DOMAIN,2,661,460,585,420,476,3711,6545,300
Solar-Rover,prob06.pddl,DOMAIN,3,554,410,473,323,362,3026,4879,300
Solar-Rover,prob06.pddl,DOMAIN,5,479,370,388,249,280,2535,3654,300
Solar-Rover,prob06.pddl,DOMAIN,10,407,340,317,184,209,2077,2620,300
Solar-Rover,prob06.pddl,DOMAIN,50,338,316,250,120,142,1213,1292,300
Solar-Rover,prob06.pddl,DOMAIN,100,362,313,272,137,157,1049,1093,300
Solar-Rover,prob07.pddl,SIMU,1,928,360,833,655,722,6720,13499,350
Solar-Rover,prob07.pddl,SIMU,2,441,185,349,211,244,1991,4053,350
Solar-Rover,prob07.pddl,SIMU,3,286,127,198,74,94,416,904,351
Solar-Rover,prob07.pddl,SIMU,5,239,80,151,36,48,122,317,350
Solar-Rover,prob07.pddl,SIMU,10,227,45,140,26,39,65,203,350
Solar-Rover,prob07.pddl,SIMU,50,208,14,121,10,19,13,51,350
Solar-Rover,prob07.pddl,SIMU,100,190,11,119,7,16,10,36,400
Solar-Rover,prob07.pddl,PLAN,1,878,360,800,635,699,6720,13499,350
Solar-Rover,prob07.pddl,PLAN,2,516,360,424,278,312,2068,4213,350
Solar-Rover,prob07.pddl,PLAN,3,337,361,245,113,136,442,962,351
Solar-Rover,prob07.pddl,PLAN,5,260,360,172,53,69,134,346,350
Solar-Rover,prob07.pddl,PLAN,10,241,360,153,32,48,65,209,350
Solar-Rover,prob07.pddl,PLAN,50,203,357,129,11,23,13,51,350
Solar-Rover,prob07.pddl,PLAN,100,224,407,134,9,21,10,36,400
Solar-Rover,prob07.pddl,DOMAIN,1,1232,710,1147,948,1028,6785,13669,350
Solar-Rover,prob07.pddl,DOMAIN,2,809,535,721,554,608,4571,8068,350
Solar-Rover,prob07.pddl,DOMAIN,3,648,478,567,406,450,3755,6066,351
Solar-Rover,prob07.pddl,DOMAIN,5,543,430,449,301,334,3125,4514,350
Solar-Rover,prob07.pddl,DOMAIN,10,452,395,360,211,247,2572,3250,350
Solar-Rover,prob07.pddl,DOMAIN,50,362,367,285,145,171,1639,1745,350
Solar-Rover,prob07.pddl,DOMAIN,100,523,408,444,296,328,3231,3324,400
Solar-Rover,prob08.pddl,SIMU,1,1113,410,1023,838,916,8247,16199,400
Solar-Rover,prob08.pddl,SIMU,2,512,210,419,267,308,2672,5414,400
Solar-Rover,prob08.pddl,SIMU,3,300,144,211,88,104,575,1219,402
Solar-Rover,prob08.pddl,SIMU,5,248,90,160,44,58,154,380,400
Solar-Rover,prob08.pddl,SIMU,10,233,50,143,26,39,70,213,400
Solar-Rover,prob08.pddl,SIMU,50,193,15,121,9,18,14,56,400
